"","Country_Region","Confirmed","Deaths","Recovered","Date","Region","New Cases","New Deaths","New Recoveries","DaysSince","Exposure","lnsdi","lnurban","lnp70p","lnhhsn","lnihr2018","lnsqualty","lnhiv","lnasthma","lntraffic","nrows","PopTotal","ConfirmedScaled"
"246","Somalia",17210,953,NA,2021-08-28,"East",194,15,NA,515,531,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.08285174954174
"247","Chad",4991,174,NA,2021-08-29,"Central",1,0,NA,516,529,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.303850166983657
"248","Equatorial Guinea",9326,124,NA,2021-08-29,"Central",153,1,NA,516,533,-0.415515393018723,-0.342490345239639,0,1.67249576854706,3.09104251861572,3.95124363899231,8.29574871063232,11.1625061035156,13.0528736114502,1001,1402.985,6.64725567272637
"249","Eritrea",6640,37,NA,2021-08-29,"East",1,0,NA,516,527,-1.04982209205627,-0.916290700435638,0,1.72897478765249,3.55534815788269,3.36729574203491,6.35286998748779,12.3381681442261,11.539849281311,1001,3546.427,1.87230697262343
"250","Gambia",9626,314,NA,2021-08-29,"West",93,3,NA,516,526,-1.07880961894989,-0.494296312332153,0.6931471824646,2.10778594017029,3.55534815788269,3.58351898193359,7.11640310287476,11.1215353012085,10.8918199539185,1001,2416.664,3.98317680902269
"251","Somalia",17302,963,NA,2021-08-29,"East",92,10,NA,516,532,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.08864038178798
"252","Botswana",156927,2261,NA,2021-08-30,"South",3134,48,NA,517,519,-0.371063679456711,-0.35667496919632,1.0986123085022,1.55392515659332,3.25809645652771,3.97029185295105,9.68916130065918,11.2416400909424,12.4427919387817,1,2351.625,66.7313028225163
"253","Comoros",4065,147,NA,2021-08-30,"East",3,0,NA,517,488,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.67458989529609
"254","Congo (Brazzaville)",13588,183,NA,2021-08-30,"Central",55,0,NA,517,534,-0.597836971282959,-0.400477528572083,0.6931471824646,1.46093785762787,3.85014748573303,3.58351898193359,7.65349960327148,12.5498676300049,12.7185935974121,1,NA,NA
"255","Congo (Kinshasa)",54863,1059,NA,2021-08-30,"Central",355,2,NA,517,538,-1.42711639404297,-0.798507750034332,0,1.66770684719086,3.52636051177979,3.43398714065552,6.38603973388672,14.9958505630493,13.7451343536377,1,NA,NA
"256","Eritrea",6642,38,NA,2021-08-30,"East",2,1,NA,517,528,-1.04982209205627,-0.916290700435638,0,1.72897478765249,3.55534815788269,3.36729574203491,6.35286998748779,12.3381681442261,11.539849281311,1001,3546.427,1.87287092050675
"257","Gambia",9698,319,NA,2021-08-30,"West",72,5,NA,517,527,-1.07880961894989,-0.494296312332153,0.6931471824646,2.10778594017029,3.55534815788269,3.58351898193359,7.11640310287476,11.1215353012085,10.8918199539185,1001,2416.664,4.01296994534615
"258","Ghana",118266,1017,NA,2021-08-30,"West",630,9,NA,517,535,-0.63487833738327,-0.579818487167358,0.6931471824646,1.48387467861176,3.85014748573303,3.71357202529907,7.07525205612183,13.5704698562622,13.0550222396851,1001,31072.945,3.80607631494215
"259","Liberia",5594,245,NA,2021-08-30,"West",56,0,NA,517,533,-1.23787438869476,-0.673344552516937,0.6931471824646,1.59938752651215,3.82864141464233,3.49650764465332,6.74134302139282,11.9294691085815,NA,812,5057.677,1.10604137037616
"260","Mauritius",10196,29,NA,2021-08-30,"East",1529,2,NA,517,531,-0.274436861276627,-0.891598105430603,1.7917594909668,1.24703228473663,4.12713432312012,4.24849510192871,5.68541765213013,11.1422863006592,14.3724317550659,1001,1271.767,8.01719182837737
"261","Seychelles",19992,102,NA,2021-08-30,"East",82,0,NA,517,535,-0.24846139550209,-0.562118947505951,1.60943794250488,1.32972395420074,3.8712010383606,4.20469284057617,4.15811157226562,8.45612239837646,13.0284948348999,1001,98.34,203.294691885296
"262","Sierra Leone",6367,121,NA,2021-08-30,"West",4,0,NA,517,518,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.798171238882861
"263","Somalia",17399,969,NA,2021-08-30,"East",97,6,NA,517,533,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.09474361361282
"264","Sudan",37708,2831,NA,2021-08-30,"East",9,0,NA,517,536,-0.798507750034332,-1.02165114879608,0.6931471824646,1.72097933292389,4.17438745498657,3.8712010383606,5.52952909469604,14.5571908950806,12.5060214996338,1,43849.269,0.859945920649213
"265","Central African Republic",11296,100,NA,2021-08-31,"Central",26,1,NA,518,535,-1.23787438869476,-0.891598105430603,0,1.59127390384674,2.56494927406311,2.94443893432617,7.83672857284546,12.2808084487915,NA,812,4829.764,2.33883063437468
"266","Chad",4992,174,NA,2021-08-31,"Central",1,0,NA,518,531,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.303911046600363
"267","Comoros",4068,147,NA,2021-08-31,"East",3,0,NA,518,489,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.67803977713763
"268","Equatorial Guinea",9477,126,NA,2021-08-31,"Central",151,2,NA,518,535,-0.415515393018723,-0.342490345239639,0,1.67249576854706,3.09104251861572,3.95124363899231,8.29574871063232,11.1625061035156,13.0528736114502,1001,1402.985,6.75488333802571
"269","Gabon",25888,166,NA,2021-08-31,"Central",69,1,NA,518,536,-0.400477528572083,-0.116533830761909,1.0986123085022,1.6034197807312,3.68887948989868,3.7376697063446,7.81609964370728,11.4241352081299,NA,1001,2225.728,11.6312505391494
"270","Ghana",119436,1036,NA,2021-08-31,"West",1170,19,NA,518,536,-0.63487833738327,-0.579818487167358,0.6931471824646,1.48387467861176,3.85014748573303,3.71357202529907,7.07525205612183,13.5704698562622,13.0550222396851,1001,31072.945,3.84372964970008
"271","Madagascar",42869,956,NA,2021-08-31,"East",7,1,NA,518,530,-0.967584013938904,-0.994252264499664,0,1.59938752651215,3.25809645652771,3.40119743347168,5.13046789169312,14.0651559829712,13.2017107009888,1,27691.019,1.54811926567238
"272","Mauritius",10676,31,NA,2021-08-31,"East",480,2,NA,518,532,-0.274436861276627,-0.891598105430603,1.7917594909668,1.24703228473663,4.12713432312012,4.24849510192871,5.68541765213013,11.1422863006592,14.3724317550659,1001,1271.767,8.39461945466426
"273","Seychelles",20038,102,NA,2021-08-31,"East",46,0,NA,518,536,-0.24846139550209,-0.562118947505951,1.60943794250488,1.32972395420074,3.8712010383606,4.20469284057617,4.15811157226562,8.45612239837646,13.0284948348999,1001,98.34,203.762456782591
"274","Somalia",17466,977,NA,2021-08-31,"East",67,8,NA,518,534,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.09895924796607
"275","Sudan",37709,2831,NA,2021-08-31,"East",1,0,NA,518,537,-0.798507750034332,-1.02165114879608,0.6931471824646,1.72097933292389,4.17438745498657,3.8712010383606,5.52952909469604,14.5571908950806,12.5060214996338,1,43849.269,0.859968726046494
"276","Benin",15932,131,NA,2021-09-01,"West",2566,3,NA,519,535,-0.994252264499664,-0.798507750034332,0.6931471824646,1.6448050737381,3.55534815788269,3.465735912323,6.69985628128052,12.8600120544434,NA,1001,12123.198,1.31417469218931
"277","Burundi",12585,38,NA,2021-09-01,"Central",591,0,NA,519,520,-1.3862943649292,-2.04022097587585,0,1.57484650611877,3.13549423217773,3.33220458030701,7.08518409729004,13.0250959396362,NA,812,11890.781,1.05838296071553
"278","Cameroon",84210,1357,NA,2021-09-01,"Central",785,7,NA,519,545,-0.713349878787994,-0.579818487167358,0.6931471824646,1.60743582248688,3.63758611679077,3.49650764465332,7.91109895706177,13.7075986862183,12.487998008728,1,26545.864,3.17224558974611
"279","Chad",4994,174,NA,2021-09-01,"Central",2,0,NA,519,532,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.304032805833777
"280","Comoros",4072,147,NA,2021-09-01,"East",4,0,NA,519,490,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.68263961959303
"281","Congo (Kinshasa)",55146,1059,NA,2021-09-01,"Central",283,0,NA,519,540,-1.42711639404297,-0.798507750034332,0,1.66770684719086,3.52636051177979,3.43398714065552,6.38603973388672,14.9958505630493,13.7451343536377,1,NA,NA
"282","Djibouti",11757,157,NA,2021-09-01,"East",7,0,NA,519,533,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,11.8997734822399
"283","Gambia",9715,322,NA,2021-09-01,"West",17,3,NA,519,529,-1.07880961894989,-0.494296312332153,0.6931471824646,2.10778594017029,3.55534815788269,3.58351898193359,7.11640310287476,11.1215353012085,10.8918199539185,1001,2416.664,4.02000443586696
"284","Guinea",29541,338,NA,2021-09-01,"West",40,1,NA,519,538,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.24940743750453
"285","Guinea-Bissau",5829,120,NA,2021-09-01,"West",30,1,NA,519,526,-1.17118299007416,-0.843970060348511,0,1.78707725000381,3.68887948989868,3.178053855896,7.82820558547974,10.9942464828491,NA,1001,1967.998,2.96189325395656
"286","Madagascar",42873,956,NA,2021-09-01,"East",4,0,NA,519,531,-0.967584013938904,-0.994252264499664,0,1.59938752651215,3.25809645652771,3.40119743347168,5.13046789169312,14.0651559829712,13.2017107009888,1,27691.019,1.54826371683902
"287","Seychelles",20128,102,NA,2021-09-01,"East",90,0,NA,519,537,-0.24846139550209,-0.562118947505951,1.60943794250488,1.32972395420074,3.8712010383606,4.20469284057617,4.15811157226562,8.45612239837646,13.0284948348999,1001,98.34,204.677648972951
"288","Sierra Leone",6368,121,NA,2021-09-01,"West",1,0,NA,519,520,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.798296599529772
"289","Botswana",159317,2276,NA,2021-09-02,"South",2390,15,NA,520,522,-0.371063679456711,-0.35667496919632,1.0986123085022,1.55392515659332,3.25809645652771,3.97029185295105,9.68916130065918,11.2416400909424,12.4427919387817,1,2351.625,67.747621325679
"290","Comoros",4076,147,NA,2021-09-02,"East",4,0,NA,520,491,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.68723946204842
"291","Djibouti",11765,157,NA,2021-09-02,"East",8,0,NA,520,534,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,11.9078706318408
"292","Ghana",120003,1047,NA,2021-09-02,"West",567,11,NA,520,538,-0.63487833738327,-0.579818487167358,0.6931471824646,1.48387467861176,3.85014748573303,3.71357202529907,7.07525205612183,13.5704698562622,13.0550222396851,1001,31072.945,3.86197703500585
"293","Guinea",29605,341,NA,2021-09-02,"West",64,3,NA,520,539,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.25428073482014
"294","Guinea-Bissau",5854,120,NA,2021-09-02,"West",25,0,NA,520,527,-1.17118299007416,-0.843970060348511,0,1.78707725000381,3.68887948989868,3.178053855896,7.82820558547974,10.9942464828491,NA,1001,1967.998,2.9745965188989
"295","Sierra Leone",6369,121,NA,2021-09-02,"West",1,0,NA,520,521,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.798421960176683
"296","Somalia",17630,992,NA,2021-09-02,"East",164,15,NA,520,536,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.10927811414415
"297","Sudan",37711,2837,NA,2021-09-02,"East",2,0,NA,520,539,-0.798507750034332,-1.02165114879608,0.6931471824646,1.72097933292389,4.17438745498657,3.8712010383606,5.52952909469604,14.5571908950806,12.5060214996338,1,43849.269,0.860014336841054
"298","Benin",16946,135,NA,2021-09-03,"West",1014,4,NA,521,537,-0.994252264499664,-0.798507750034332,0.6931471824646,1.6448050737381,3.55534815788269,3.465735912323,6.69985628128052,12.8600120544434,NA,1001,12123.198,1.39781598881747
"299","Chad",4995,174,NA,2021-09-03,"Central",1,0,NA,521,534,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.304093685450484
"300","Comoros",4083,147,NA,2021-09-03,"East",7,0,NA,521,492,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.69528918634537
"301","Congo (Kinshasa)",55307,1061,NA,2021-09-03,"Central",161,2,NA,521,542,-1.42711639404297,-0.798507750034332,0,1.66770684719086,3.52636051177979,3.43398714065552,6.38603973388672,14.9958505630493,13.7451343536377,1,NA,NA
"302","Djibouti",11768,157,NA,2021-09-03,"East",3,0,NA,521,535,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,11.9109070629412
"303","Equatorial Guinea",9760,128,NA,2021-09-03,"Central",283,2,NA,521,538,-0.415515393018723,-0.342490345239639,0,1.67249576854706,3.09104251861572,3.95124363899231,8.29574871063232,11.1625061035156,13.0528736114502,1001,1402.985,6.95659611471256
"304","Eritrea",6646,38,NA,2021-09-03,"East",4,0,NA,521,532,-1.04982209205627,-0.916290700435638,0,1.72897478765249,3.55534815788269,3.36729574203491,6.35286998748779,12.3381681442261,11.539849281311,1001,3546.427,1.87399881627339
"305","Gabon",26079,167,NA,2021-09-03,"Central",191,1,NA,521,539,-0.400477528572083,-0.116533830761909,1.0986123085022,1.6034197807312,3.68887948989868,3.7376697063446,7.81609964370728,11.4241352081299,NA,1001,2225.728,11.7170651580067
"306","Gambia",9736,323,NA,2021-09-03,"West",21,1,NA,521,531,-1.07880961894989,-0.494296312332153,0.6931471824646,2.10778594017029,3.55534815788269,3.58351898193359,7.11640310287476,11.1215353012085,10.8918199539185,1001,2416.664,4.02869410062797
"307","Ghana",120452,1052,NA,2021-09-03,"West",449,5,NA,521,539,-0.63487833738327,-0.579818487167358,0.6931471824646,1.48387467861176,3.85014748573303,3.71357202529907,7.07525205612183,13.5704698562622,13.0550222396851,1001,31072.945,3.87642690449843
"308","Guinea",29742,346,NA,2021-09-03,"West",137,5,NA,521,540,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.26471263688635
"309","Guinea-Bissau",5869,120,NA,2021-09-03,"West",15,0,NA,521,528,-1.17118299007416,-0.843970060348511,0,1.78707725000381,3.68887948989868,3.178053855896,7.82820558547974,10.9942464828491,NA,1001,1967.998,2.98221847786431
"310","Liberia",5727,245,NA,2021-09-03,"West",133,0,NA,521,537,-1.23787438869476,-0.673344552516937,0.6931471824646,1.59938752651215,3.82864141464233,3.49650764465332,6.74134302139282,11.9294691085815,NA,812,5057.677,1.13233802791281
"311","Libya",313504,4308,NA,2021-09-03,"North",1388,22,NA,521,529,-0.385662466287613,-0.2231435328722,1.0986123085022,1.71363664793968,3.71357202529907,4.27666616439819,2.89923429489136,12.7230491638184,13.7398748397827,1001,6871.287,45.6252227566684
"312","Madagascar",42878,956,NA,2021-09-03,"East",5,0,NA,521,533,-0.967584013938904,-0.994252264499664,0,1.59938752651215,3.25809645652771,3.40119743347168,5.13046789169312,14.0651559829712,13.2017107009888,1,27691.019,1.54844428079732
"313","Mauritius",11181,31,NA,2021-09-03,"East",505,0,NA,521,535,-0.274436861276627,-0.891598105430603,1.7917594909668,1.24703228473663,4.12713432312012,4.24849510192871,5.68541765213013,11.1422863006592,14.3724317550659,1001,1271.767,8.79170476982026
"314","Niger",5869,199,NA,2021-09-03,"West",6,0,NA,521,533,-1.89711999893188,-1.83258152008057,0,1.83577632904053,3.78418970108032,3.36729574203491,5.74066734313965,13.4713010787964,NA,812,24206.636,0.242454176615041
"315","Seychelles",20230,103,NA,2021-09-03,"East",102,1,NA,521,539,-0.24846139550209,-0.562118947505951,1.60943794250488,1.32972395420074,3.8712010383606,4.20469284057617,4.15811157226562,8.45612239837646,13.0284948348999,1001,98.34,205.714866788692
"316","Sierra Leone",6371,121,NA,2021-09-03,"West",2,0,NA,521,522,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.798672681470506
"317","South Sudan",11473,120,NA,2021-09-03,"East",27,0,NA,521,517,-1.27296566963196,-1.60943794250488,0,1.78339123725891,3.66356158256531,3.29583692550659,6.84690237045288,13.0441417694092,NA,1001,11193.729,1.02494887985943
"318","Sudan",37886,2837,NA,2021-09-03,"East",175,0,NA,521,540,-0.798507750034332,-1.02165114879608,0.6931471824646,1.72097933292389,4.17438745498657,3.8712010383606,5.52952909469604,14.5571908950806,12.5060214996338,1,43849.269,0.864005281365124
"319","Comoros",4084,147,NA,2021-09-04,"East",1,0,NA,522,493,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.69643914695922
"320","Djibouti",11775,157,NA,2021-09-04,"East",7,0,NA,522,536,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,11.917992068842
"321","Eritrea",6647,38,NA,2021-09-04,"East",1,0,NA,522,533,-1.04982209205627,-0.916290700435638,0,1.72897478765249,3.55534815788269,3.36729574203491,6.35286998748779,12.3381681442261,11.539849281311,1001,3546.427,1.87428079021505
"322","Guinea",29842,352,NA,2021-09-04,"West",100,6,NA,522,541,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.27232716394199
"323","Guinea-Bissau",5890,121,NA,2021-09-04,"West",21,1,NA,522,529,-1.17118299007416,-0.843970060348511,0,1.78707725000381,3.68887948989868,3.178053855896,7.82820558547974,10.9942464828491,NA,1001,1967.998,2.99288922041587
"324","Madagascar",42881,957,NA,2021-09-04,"East",3,1,NA,522,534,-0.967584013938904,-0.994252264499664,0,1.59938752651215,3.25809645652771,3.40119743347168,5.13046789169312,14.0651559829712,13.2017107009888,1,27691.019,1.5485526191723
"325","Niger",5880,199,NA,2021-09-04,"West",11,0,NA,522,534,-1.89711999893188,-1.83258152008057,0,1.83577632904053,3.78418970108032,3.36729574203491,5.74066734313965,13.4713010787964,NA,812,24206.636,0.24290859746063
"326","Sierra Leone",6372,121,NA,2021-09-04,"West",1,0,NA,522,523,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.798798042117417
"327","Somalia",17726,997,NA,2021-09-04,"East",96,5,NA,522,538,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.11531842605327
"328","Chad",4996,174,NA,2021-09-05,"Central",1,0,NA,523,536,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.304154565067191
"329","Comoros",4086,147,NA,2021-09-05,"East",2,0,NA,523,494,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.69873906818691
"330","Djibouti",11777,157,NA,2021-09-05,"East",2,0,NA,523,537,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,11.9200163562422
"331","Eritrea",6648,38,NA,2021-09-05,"East",1,0,NA,523,534,-1.04982209205627,-0.916290700435638,0,1.72897478765249,3.55534815788269,3.36729574203491,6.35286998748779,12.3381681442261,11.539849281311,1001,3546.427,1.87456276415671
"332","Guinea-Bissau",5902,121,NA,2021-09-05,"West",12,0,NA,523,530,-1.17118299007416,-0.843970060348511,0,1.78707725000381,3.68887948989868,3.178053855896,7.82820558547974,10.9942464828491,NA,1001,1967.998,2.9989867875882
"333","Libya",315418,4323,NA,2021-09-05,"North",1914,15,NA,523,531,-0.385662466287613,-0.2231435328722,1.0986123085022,1.71363664793968,3.71357202529907,4.27666616439819,2.89923429489136,12.7230491638184,13.7398748397827,1001,6871.287,45.9037731941629
"334","Madagascar",42884,957,NA,2021-09-05,"East",3,0,NA,523,535,-0.967584013938904,-0.994252264499664,0,1.59938752651215,3.25809645652771,3.40119743347168,5.13046789169312,14.0651559829712,13.2017107009888,1,27691.019,1.54866095754728
"335","Namibia",125610,3412,NA,2021-09-05,"South",116,5,NA,523,541,-0.430782943964005,-0.733969211578369,1.0986123085022,1.62136650085449,3.85014748573303,3.82864141464233,9.2503719329834,11.2034492492676,13.309494972229,1,2540.916,49.4349281912507
"336","Niger",5882,199,NA,2021-09-05,"West",2,0,NA,523,535,-1.89711999893188,-1.83258152008057,0,1.83577632904053,3.78418970108032,3.36729574203491,5.74066734313965,13.4713010787964,NA,812,24206.636,0.242991219432556
"337","Sierra Leone",6374,121,NA,2021-09-05,"West",2,0,NA,523,524,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.799048763411239
"338","Somalia",17832,1002,NA,2021-09-05,"East",106,5,NA,523,539,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.1219879371196
"339","South Sudan",11500,120,NA,2021-09-05,"East",27,0,NA,523,519,-1.27296566963196,-1.60943794250488,0,1.78339123725891,3.66356158256531,3.29583692550659,6.84690237045288,13.0441417694092,NA,1001,11193.729,1.02736094468608
"340","Togo",22562,196,NA,2021-09-05,"West",328,3,NA,523,549,-0.967584013938904,-0.867500603199005,0.6931471824646,1.55814456939697,3.465735912323,3.49650764465332,7.44021272659302,12.5247106552124,13.2468700408936,1,8278.737,2.72529493327303
"341","Tunisia",674047,23817,NA,2021-09-05,"North",1811,44,NA,523,551,-0.371063679456711,-0.385662466287613,1.60943794250488,1.51509716823697,4.18965482711792,4.26268005371094,3.41118597984314,13.1568489074707,15.2681074142456,1001,11818.618,57.0326412106729
"342","Zimbabwe",125550,4482,NA,2021-09-05,"West",125,16,NA,523,535,-0.562118947505951,-1.13943433761597,0.6931471824646,1.43270075321198,4.00733327865601,3.49650764465332,9.34232807159424,12.8766222000122,12.5515718460083,1,14862.927,8.44719213113272
"343","Angola",48790,1282,NA,2021-09-06,"South",134,12,NA,524,536,-0.820980548858643,-0.462035477161407,0,1.73871028423309,4.07753753662109,3.58351898193359,7.18631029129028,14.2335271835327,14.2320003509521,1,32866.268,1.48450076534397
"344","Botswana",162186,2309,NA,2021-09-06,"South",2869,33,NA,524,526,-0.371063679456711,-0.35667496919632,1.0986123085022,1.55392515659332,3.25809645652771,3.97029185295105,9.68916130065918,11.2416400909424,12.4427919387817,1,2351.625,68.9676287673417
"345","Burkina Faso",13851,171,NA,2021-09-06,"West",10,0,NA,524,546,-1.34707367420197,-1.23787438869476,0.6931471824646,1.77833640575409,3.36729574203491,3.40119743347168,6.48353052139282,13.598032951355,11.9285459518433,1,20903.278,0.66262334548677
"346","Cabo Verde",36012,316,NA,2021-09-06,"West",84,1,NA,524,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555988,0.0647711821118441
"347","Djibouti",11785,157,NA,2021-09-06,"East",8,0,NA,524,538,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,11.9281135058431
"348","Equatorial Guinea",9939,129,NA,2021-09-06,"Central",179,1,NA,524,541,-0.415515393018723,-0.342490345239639,0,1.67249576854706,3.09104251861572,3.95124363899231,8.29574871063232,11.1625061035156,13.0528736114502,1001,1402.985,7.08418122788198
"349","Gabon",26177,168,NA,2021-09-06,"Central",98,1,NA,524,542,-0.400477528572083,-0.116533830761909,1.0986123085022,1.6034197807312,3.68887948989868,3.7376697063446,7.81609964370728,11.4241352081299,NA,1001,2225.728,11.7610956954309
"350","Gambia",9789,328,NA,2021-09-06,"West",53,5,NA,524,534,-1.07880961894989,-0.494296312332153,0.6931471824646,2.10778594017029,3.55534815788269,3.58351898193359,7.11640310287476,11.1215353012085,10.8918199539185,1001,2416.664,4.05062515931052
"351","Ghana",121307,1069,NA,2021-09-06,"West",855,17,NA,524,542,-0.63487833738327,-0.579818487167358,0.6931471824646,1.48387467861176,3.85014748573303,3.71357202529907,7.07525205612183,13.5704698562622,13.0550222396851,1001,31072.945,3.90394280297539
"352","Guinea",29864,355,NA,2021-09-06,"West",22,3,NA,524,543,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.27400235989423
"353","Libya",316797,4343,NA,2021-09-06,"North",1379,20,NA,524,532,-0.385662466287613,-0.2231435328722,1.0986123085022,1.71363664793968,3.71357202529907,4.27666616439819,2.89923429489136,12.7230491638184,13.7398748397827,1001,6871.287,46.1044633996513
"354","Mauritius",11466,32,NA,2021-09-06,"East",285,1,NA,524,538,-0.274436861276627,-0.891598105430603,1.7917594909668,1.24703228473663,4.12713432312012,4.24849510192871,5.68541765213013,11.1422863006592,14.3724317550659,1001,1271.767,9.0158024229281
"355","Namibia",125659,3412,NA,2021-09-06,"South",49,0,NA,524,542,-0.430782943964005,-0.733969211578369,1.0986123085022,1.62136650085449,3.85014748573303,3.82864141464233,9.2503719329834,11.2034492492676,13.309494972229,1,2540.916,49.4542125753075
"356","Niger",5888,199,NA,2021-09-06,"West",6,0,NA,524,536,-1.89711999893188,-1.83258152008057,0,1.83577632904053,3.78418970108032,3.36729574203491,5.74066734313965,13.4713010787964,NA,812,24206.636,0.243239085348332
"357","Nigeria",195890,2556,NA,2021-09-06,"West",379,4,NA,524,557,-0.6931471824646,-0.6931471824646,0.6931471824646,1.68454539775848,3.95124363899231,3.76120018959045,7.68965244293213,15.6392087936401,15.9158802032471,1,206139.587,0.950278414984891
