"","Est","Var","Country","Date","Upper","Lower"
"86",9.5840144965162,0.168937795332277,"Burkina Faso","2021-09-29",9.92189008718075,9.24613890585165
"87",9.58537409369509,0.16829921521011,"Burkina Faso","2021-09-30",9.92197252411531,9.24877566327488
"88",9.59747510483622,0.169073712223023,"Burkina Faso","2021-10-01",9.93562252928227,9.25932768039018
"89",9.59557915891241,0.171294387197665,"Burkina Faso","2021-10-02",9.93816793330774,9.25299038451709
"90",9.59960213497841,0.168449148559667,"Burkina Faso","2021-10-03",9.93650043209774,9.26270383785908
"91",9.60716133909897,0.170272564943856,"Burkina Faso","2021-10-04",9.94770646898669,9.26661620921126
"92",9.60996119468728,0.17128682514112,"Burkina Faso","2021-10-05",9.95253484496952,9.26738754440504
"93",9.61329496898934,0.173858554767958,"Burkina Faso","2021-10-06",9.96101207852526,9.26557785945342
"94",9.61723645704955,0.172412957865234,"Burkina Faso","2021-10-07",9.96206237278002,9.27241054131908
"95",9.61420678650662,0.178466418646771,"Burkina Faso","2021-10-08",9.97113962380016,9.25727394921308
"96",9.62152746944316,0.174177888148346,"Burkina Faso","2021-10-09",9.96988324573985,9.27317169314647
"97",9.62464665766645,0.174242241674997,"Burkina Faso","2021-10-10",9.97313114101644,9.27616217431645
"98",9.62580303964653,0.178978878390654,"Burkina Faso","2021-10-11",9.98376079642783,9.26784528286522
"99",9.63670159419373,0.177064050743499,"Burkina Faso","2021-10-12",9.99082969568072,9.28257349270673
"100",9.63811537831838,0.177462138249006,"Burkina Faso","2021-10-13",9.9930396548164,9.28319110182037
"101",9.64044414236233,0.179315152004342,"Burkina Faso","2021-10-14",9.99907444637102,9.28181383835365
"102",9.64430566206422,0.179526414144487,"Burkina Faso","2021-10-15",10.0033584903532,9.28525283377525
"103",9.64532838253466,0.183590111338876,"Burkina Faso","2021-10-16",10.0125086052124,9.27814815985691
"104",9.65077803145744,0.18308124408468,"Burkina Faso","2021-10-17",10.0169405196268,9.28461554328808
"105",9.65164122605368,0.184938348657462,"Burkina Faso","2021-10-18",10.0215179233686,9.28176452873876
"106",9.66117863462166,0.187757361129354,"Burundi","2021-09-28",10.0366933568804,9.28566391236295
"107",9.67629724963177,0.184159213899184,"Burundi","2021-09-29",10.0446156774301,9.3079788218334
"108",9.68553140306319,0.186246579619006,"Burundi","2021-09-30",10.0580245623012,9.31303824382518
"109",9.69237806430366,0.188663548093315,"Burundi","2021-10-01",10.0697051604903,9.31505096811703
"110",9.70329375460615,0.188207712207114,"Burundi","2021-10-02",10.0797091790204,9.32687833019192
"111",9.71860993348215,0.189042804477098,"Burundi","2021-10-03",10.0966955424363,9.34052432452795
"112",9.72071843230358,0.1905003517663,"Burundi","2021-10-04",10.1017191358362,9.33971772877099
"113",9.73536253976892,0.190629804444157,"Burundi","2021-10-05",10.1166221486572,9.35410293088061
"114",9.74746749505769,0.193844194194271,"Burundi","2021-10-06",10.1351558834462,9.35977910666915
"115",9.75755198574113,0.191106505331339,"Burundi","2021-10-07",10.1397649964038,9.37533897507845
"116",9.76885461529643,0.195176808081512,"Burundi","2021-10-08",10.1592082314595,9.3785009991334
"117",9.7840727514877,0.193807873111912,"Burundi","2021-10-09",10.1716884977115,9.39645700526388
"118",9.79028092126025,0.196579079351667,"Burundi","2021-10-10",10.1834390799636,9.39712276255692
